player_id,name,position,team,rank_value,bye,status
6185,Easton Stick,QB,ATL,485.0,0,Active
12480,Moliki Matavao,TE,NO,485.0,0,Active
11292,Tommy DeVito,QB,NE,485.0,0,Active
8489,Drew Ogletree,TE,IND,485.0,0,Active
8118,David Bell,WR,CLE,485.0,0,Active
12817,Jake Briningstool,TE,KC,485.0,0,Active
11748,Bub Means,WR,NO,485.0,0,Active
10983,Sean Clifford,QB,FA,485.0,0,Active
8168,Skyy Moore,WR,SF,485.0,0,Active
8255,Raheem Blackshear,RB,FA,485.0,0,Active
7716,John Bates,TE,WAS,485.0,0,Active
11210,Malik Heath,WR,GB,485.0,0,Active
10220,Will Mallory,TE,IND,529.5,0,Active
11820,Devin Culp,TE,TB,529.5,0,Active
11593,Brevyn Spann-Ford,TE,DAL,529.5,0,Active
5000,Chase Edmonds,RB,FA,529.5,0,Active
6847,Devin Duvernay,WR,CHI,529.5,0,Active
6427,Ashton Dulin,WR,IND,529.5,0,Active
1352,Robert Woods,WR,PIT,529.5,0,Active
9490,Tyler Scott,WR,IND,529.5,0,Active
11371,Julian Hill,TE,MIA,529.5,0,Active
4054,Mo Alie-Cox,TE,IND,529.5,0,Active
5008,Durham Smythe,TE,CHI,529.5,0,Active
4029,Dalvin Cook,RB,FA,529.5,0,Active
3225,Tyler Boyd,WR,FA,529.5,0,Active
8227,Teagan Quitoriano,TE,ATL,529.5,0,Active
8181,Connor Heyward,TE,PIT,529.5,0,Active
5374,Justin Watson,WR,HOU,529.5,0,Active
4274,David Moore,WR,CAR,529.5,0,Active
6996,JaMycal Hasty,RB,MIA,529.5,0,Active
7812,Simi Fehoko,WR,ARI,529.5,0,Active
6001,Drew Sample,TE,CIN,529.5,0,Active
8041,Shane Zylstra,TE,DET,529.5,0,Active
2410,Jamison Crowder,WR,FA,529.5,0,Active
2325,Nelson Agholor,WR,FA,529.5,0,Active
7612,Dee Eskridge,WR,MIA,529.5,0,Active
7597,Kenny Yeboah,TE,DET,529.5,0,Active
8170,James Mitchell,TE,CAR,529.5,0,Active
7757,Ben Skowronek,WR,PIT,529.5,0,Active
11306,Xavier Gipson,WR,NYJ,529.5,0,Active
4995,Ian Thomas,TE,LV,529.5,0,Active
11783,Ryan Flournoy,WR,FA,529.5,0,Active
2750,DeAndre Carter,WR,CLE,529.5,0,Active
4319,Zach Pascal,WR,FA,529.5,0,Active
5917,Mecole Hardman Jr.,WR,GB,529.5,0,Active
6290,Scotty Miller,WR,PIT,529.5,0,Active
